index,CAMIS,DBA,PHONE,loc,INSPECTION DATE,GRADE,new_grade,yelp_rating,yelp_categories,yelp_review_count,goog_lat,goog_lng
169,50061537,TACOS CUAUTLA MORALES,3478400967,"438 E 9TH ST, MANHATTAN, 10009",1900-01-01,,,,,,40.727385399999996,-73.9831648
170,50061526,Tri Tower Eatery,7182293229,"1805 215TH ST, QUEENS, 11360",2017-04-03,Not Yet Graded,A,,,,40.7845412,-73.7767724
171,50061520,YOUTH CAFE,5164567221,"20101 NORTHERN BLVD, QUEENS, 11361",1900-01-01,,,5.0,"[u'cafes', u'sandwiches']",1.0,40.757704700000005,-73.7822099
172,50061519,New China Tung,6463937683,"140 5TH AVE, BROOKLYN, 11217",1900-01-01,,,4.0,"[u'chinese', u'asianfusion']",26.0,40.6785386,-73.9790141
173,50061507,BICKLES 2 GO,3479634184,"647 COURTLANDT AVE, BRONX, 10451",2017-04-11,Not Yet Graded,A,,,,40.819055999999996,-73.9184231
174,50061502,STARBUCKS COFFEE #48340,2126159700,"11 OLD FULTON ST, BROOKLYN, 11201",1900-01-01,,,,,,40.7026786,-73.9938118
175,50061501,CARLITO'S PIZZERIA & JUICE BAR,917 473 6434,"1601 DR MARTIN L KING JR BLVD, BRONX, 10453",1900-01-01,,,,,,40.847007500000004,-73.920529
176,50061487,SIRI THAI,9175440889,"641 10TH AVE, MANHATTAN, 10036",1900-01-01,,,4.0,[u'thai'],152.0,40.761942499999996,-73.994202
177,50061477,VIP LOUNGE,7185958192,"0 126 STREET, QUEENS, 11368",1900-01-01,,,,,,40.7549381,-73.8430077
178,50061476,HONDA CLUBHOUSE,7185958192,"0 126 STREET, QUEENS, 11368",1900-01-01,,,,,,40.7549381,-73.8430077
179,50061475,SABOR CARIBE BAR & RESTAURANT,9293542458,"14407 JAMAICA AVE, QUEENS, 11435",2017-04-03,Not Yet Graded,C,,,,40.7023682,-73.81126440000001
180,50061469,AMPLE HILLS,9178640921,"445 GOLD ST, BROOKLYN, 11201",1900-01-01,,,,,,40.690621,-73.9834806
181,50061463,HOME FRITE,8147775231,"445 GOLD ST, BROOKLYN, 11201",1900-01-01,,,,,,40.690621,-73.9834806
182,50061461,TERMINAL 5,2813630900,"610 W 56TH ST, MANHATTAN, 10019",1900-01-01,,,,,,40.77064439999999,-73.99425029999998
183,50061459,MUSIC HALL OF WILLIAMSBURG,2813630900,"66 N 6TH ST, BROOKLYN, 11249",1900-01-01,,,4.0,[u'musicvenues'],225.0,40.7191281,-73.96173990000001
184,50061457,HEMLOCK,5164139633,"65 RIVINGTON ST, MANHATTAN, 10002",1900-01-01,,,,,,40.7205154,-73.9901841
185,50061456,ROUGH TRADE,7138978265,"64 N 9TH ST, BROOKLYN, 11249",1900-01-01,,,4.0,"[u'musicvenues', u'media']",101.0,40.72097539999999,-73.9598036
186,50061452,BOIL BOIL RAMEN,9292786485,"220 36TH ST, BROOKLYN, 11232",1900-01-01,,,4.0,[u'ramen'],3.0,40.6562326,-74.00797159999998
187,50061449,KANDIR KEBAB,3478984179,"312 DITMAS AVE, BROOKLYN, 11218",1900-01-01,,,,,,40.635591999999995,-73.975545
188,50061446,SAMUNDAR,917 805 8799,"641 LYDIG AVE, BRONX, 10462",1900-01-01,,,,,,40.85445479999999,-73.8681276
189,50061445,SUSHI KATSUI,3477132804,"357 6TH AVE, MANHATTAN, 10014",1900-01-01,,,,,,40.732136,-74.0006642
190,50061441,GAO GE ZI,6468012588,"6301 8TH AVE, BROOKLYN, 11220",2017-04-04,Not Yet Graded,A,,,,40.633382899999994,-74.0113348
191,50061440,ARCADIA,3479525910,"1221 ASTORIA BLVD, QUEENS, 11102",1900-01-01,,,,,,40.7722817,-73.9292277
192,50061438,SPECTRUM CATERING AND CONCESSIONS,2813630900,"319 FROST ST, BROOKLYN, 11222",1900-01-01,,,,,,40.7193578,-73.9387835
193,50061432,KENNEDY FRIED CHICKEN & PIZZA,3474695515,"198 E 167TH ST, BRONX, 10456",2017-03-29,A,A,4.0,[u'chicken_wings'],6.0,40.833975,-73.91710499999998
194,50061417,ZA-YA RAMEN,6462178657,"545 COURT ST, BROOKLYN, 11231",1900-01-01,,,,,,40.6741941,-73.99985190000001
195,50061416,LA ESQUINA,2129207437,"1402 2ND AVE, MANHATTAN, 10021",1900-01-01,,,,,,40.7693264,-73.9577738
196,50061412,FU PIZZ BT,3478180223,"574A E FORDHAM RD, BRONX, 10458",1900-01-01,,,,,,40.858650899999994,-73.885873
197,50061410,PIZZA SHACK,2124773367,"525 GRAND ST, MANHATTAN, 10002",2017-04-13,Not Yet Graded,C,3.5,"[u'pizza', u'italian', u'desserts']",79.0,40.714457,-73.98165329999998
198,50061406,SEMSOM,5514040358,"370 LEXINGTON AVE, MANHATTAN, 10017",1900-01-01,,,,,,40.750704999999996,-73.9768436
199,50061395,The Thyme Express,3475201499,"1295 JEROME AVE, BRONX, 10452",1900-01-01,,,,,,40.837931,-73.91963369999998
200,50061393,Panino Rustico II,3473614704,"5801 AVENUE N, BROOKLYN, 11234",1900-01-01,,,,,,40.619654,-73.91905799999998
201,50061389,TACK'S CHINESE TAKE OUT,2129661807,"11C HOLDEN BLVD, STATEN ISLAND, 10314",1900-01-01,,,4.0,[u'chinese'],49.0,40.6046525,-74.1211853
202,50061387,FAMILY ALTAGRACIA CARIBBEAN CUISINE,9177212661,"5601 CLARENDON RD, BROOKLYN, 11203",1900-01-01,,,5.0,[u'haitian'],7.0,40.644985,-73.92365939999998
203,50061386,NATHAN'S,7183722592,"3059 W 12TH ST, BROOKLYN, 11224",1900-01-01,,,3.5,"[u'hotdog', u'hotdogs']",913.0,40.5741908,-73.97966950000001
204,50061368,VARIETY COFFEE ROASTERS,9174090106,"261 7TH AVE, MANHATTAN, 10001",2017-04-14,Not Yet Graded,C,4.5,[u'coffeeroasteries'],10.0,40.745199,-73.99456169999998
205,50061366,Texas Chicken,9173304730,"551 NOSTRAND AVE, BROOKLYN, 11216",1900-01-01,,,4.5,"[u'burgers', u'tradamerican', u'chicken_wings']",3.0,40.6786977,-73.94966409999998
206,50061359,Taco Fun,7183582333,"3267 FRANCIS LEWIS BLVD, QUEENS, 11358",1900-01-01,,,,,,40.767537299999994,-73.7906021
207,50061357,TOSHI'S LIVINGROOM & PENTHOUSE,9173753259,"9 W 26TH ST, MANHATTAN, 10010",1900-01-01,,,3.5,"[u'lounges', u'venues', u'newamerican']",316.0,40.7440592,-73.98931019999998
208,50061352,MA YOM THAI,7184240168,"3761 103RD ST, QUEENS, 11368",2017-03-28,Not Yet Graded,A,5.0,[u'thai'],1.0,40.7517869,-73.86345899999999
209,50061344,Portofino Pizza,7189668700,"55 GUNTON PL, STATEN ISLAND, 10309",1900-01-01,,,5.0,"[u'pastashops', u'seafood', u'pizza']",2.0,40.55077929999999,-74.210578
210,50061335,El Nuevo Hornero Bakery and Cafe,7187515301,"9608 ROOSEVELT AVE, QUEENS, 11368",1900-01-01,,,,,,40.7491189,-73.8688719
211,50061329,HAWA,7187096158,"247 8TH AVE, MANHATTAN, 10011",1900-01-01,,,,,,40.7449512,-73.99900059999999
212,50061322,BONMi VIETNAMESE RESTAURANT,9177428747,"119 E 23RD ST, MANHATTAN, 10010",1900-01-01,,,3.0,"[u'vietnamese', u'coffee', u'sandwiches']",7.0,40.739841600000005,-73.98554
213,50061316,SURF CITY,7186764460,"837 SURF AVE, BROOKLYN, 11224",2017-03-30,Not Yet Graded,A,5.0,"[u'pizza', u'cafes', u'icecream']",3.0,40.575348600000005,-73.9769458
214,50061305,GLORIA,2129560709,"401 W 53RD ST, MANHATTAN, 10019",1900-01-01,,,4.5,[u'seafood'],15.0,40.765632700000005,-73.98790679999998
215,50061303,MIGHTY BOWL,3476401888,"817 2ND AVE, MANHATTAN, 10017",1900-01-01,,,,,,40.7510196,-73.97170329999999
216,50061299,Finest Ever Luck Restaurant,9172162188,"6103 20TH AVE, BROOKLYN, 11204",1900-01-01,,,,,,40.618483000000005,-73.983401
217,50061298,ABIKO,2126950888,"2 W 32ND ST, MANHATTAN, 10001",1900-01-01,,,4.0,[u'japacurry'],164.0,40.7473999,-73.98605970000001
218,50061297,FUN CAFE,7183732084,"2439 86TH ST, BROOKLYN, 11214",2017-03-30,,,3.0,[u'hkcafe'],174.0,40.598775,-73.987996
219,50061296,SEABRING BEVERAGE/ LOOK HOTELS,7182223200,"17 SEABRING ST, BROOKLYN, 11231",2017-04-04,Not Yet Graded,C,,,,40.6799939,-74.00602119999998
220,50061295,TARTINA,6465900577,"1034 AMSTERDAM AVE, MANHATTAN, 10025",1900-01-01,,,,,,40.8036683,-73.96374240000002
221,50061287,SCHALLER & WEBER,212 879 3047,"1654 2ND AVE, MANHATTAN, 10028",1900-01-01,,,4.5,"[u'meats', u'grocery']",98.0,40.7775921,-73.9517188
222,50061283,THE LAST WORD,9175581056,"3130 DITMARS BLVD, QUEENS, 11105",1900-01-01,,,4.0,"[u'cocktailbars', u'lounges']",102.0,40.7753335,-73.9100549
223,50061282,BELLINI,516 450 0860,"483 COLUMBUS AVE, MANHATTAN, 10024",1900-01-01,,,3.5,"[u'italian', u'pizza', u'wine_bars']",211.0,40.78460949999999,-73.97324569999998
224,50061281,JOE & PAT'S,718 981 0887,"1758 VICTORY BLVD, STATEN ISLAND, 10314",1900-01-01,,,3.5,"[u'pizza', u'italian']",257.0,40.6129407,-74.1220973
225,50061278,Cake House,9298558511,"2305 65TH ST, BROOKLYN, 11204",1900-01-01,,,,,,40.6123607,-73.97897059999998
226,50061258,COR THAI YOU,2019625193,"1310 CORTELYOU RD, BROOKLYN, 11226",1900-01-01,,,,,,40.64056009999999,-73.9659002
227,50061246,EAST ONE COFFEE ROASTERS,3479874919,"384 COURT ST, BROOKLYN, 11231",2017-03-24,Not Yet Graded,C,4.5,"[u'newamerican', u'coffeeroasteries', u'coffee']",12.0,40.681157299999995,-73.9964804
228,50061244,POKELICIOUS,9177411004,"537 51ST AVE, QUEENS, 11101",1900-01-01,,,4.5,[u'poke'],33.0,40.742346600000005,-73.9551675
229,50061237,WISE FISH  POKE,9786219047,"263 W 19TH ST, MANHATTAN, 10011",1900-01-01,,,,,,40.742805800000006,-73.99967649999998
230,50061236,SWEET MOMENT,2122268724,"106 MOTT ST, MANHATTAN, 10013",1900-01-01,,,4.5,"[u'desserts', u'coffee']",33.0,40.7176295,-73.9971467
231,50061235,METRO FEAST,3476893295,"340 LIVINGSTON ST, BROOKLYN, 11217",1900-01-01,,,4.0,[u'delis'],6.0,40.687870700000005,-73.9812048
232,50061233,ARTICHOKE BASILLE'S PIZZA,6462691000,"321 E 14TH ST, MANHATTAN, 10003",1900-01-01,,,4.0,[u'pizza'],3293.0,40.732186,-73.983829
233,50061230,EAST AKINA SUSHI,2123881127,"424 E 14TH ST, MANHATTAN, 10009",1900-01-01,,,3.0,"[u'sushi', u'japanese', u'seafood']",116.0,40.73056630000001,-73.9815239
234,50061229,BEBEFRITAY,6462473242,"1464 ROCKAWAY PKWY, BROOKLYN, 11236",1900-01-01,,,,,,40.6445045,-73.90161009999998
235,50061226,TACO BELL PIZZA HUT,3478854287,"16001 JAMAICA AVE, QUEENS, 11432",1900-01-01,,,,,,40.7039929,-73.79914000000001
236,50061215,GOUTE,9176090241,"244 SMITH ST, BROOKLYN, 11231",1900-01-01,,,,,,40.683398700000005,-73.99272119999998
237,50061214,MONROE,3473618054,"49 MONROE ST, MANHATTAN, 10002",1900-01-01,,,4.5,"[u'bars', u'french', u'italian']",18.0,40.711648700000005,-73.99369870000001
238,50061213,CLEVER BLEND,6468724085,"97 5TH AVE, BROOKLYN, 11217",1900-01-01,,,3.5,[u'coffee'],4.0,40.6797789,-73.9781802
239,50061211,TIPSY SCOOP,6468124996,"217 E 26TH ST, MANHATTAN, 10010",1900-01-01,,,,,,40.740456099999996,-73.9808195
240,50061199,VIVI BUBBLE TEA,2129620033,"325 BROADWAY, MANHATTAN, 10007",2017-03-24,Not Yet Graded,A,4.5,[u'bubbletea'],7.0,40.7161502,-74.00505009999998
241,50061193,DUNKIN DONUTS ARRIVAL,7032923333,"42 BROADWAY, MANHATTAN, 10004",1900-01-01,,,3.5,"[u'donuts', u'coffee']",31.0,40.7059797,-74.01260289999998
242,50061192,Middle Eats,2129293287,"171 W 23RD ST, MANHATTAN, 10011",1900-01-01,,,,,,40.74400079999999,-73.99540189999998
243,50061190,METLIFE COFFEE BAR,9173092522,"200 PARK AVE, MANHATTAN, 10166",1900-01-01,,,,,,40.7534339,-73.9766921
244,50061189,GOOD SEED,2123959280,"213 W 35TH ST, MANHATTAN, 10001",2017-04-13,A,A,4.5,"[u'salad', u'newamerican']",20.0,40.7520964,-73.99069039999998
245,50061188,MARKET PLACE,6462999383,"200 PARK AVE, MANHATTAN, 10166",2017-04-06,A,A,4.0,[u'gourmet'],205.0,40.7534339,-73.9766921
246,50061185,HOT N FRESH,6468959401,"200 W 40TH ST, MANHATTAN, 10018",2017-04-13,A,A,4.0,[u'pizza'],21.0,40.754714899999996,-73.98859310000002
247,50061181,FORK AND GROOVES,7185247557,"95 STUYVESANT PL, STATEN ISLAND, 10301",2017-03-24,Not Yet Graded,A,5.0,"[u'empanadas', u'salad', u'sandwiches']",2.0,40.643885,-74.0775111
248,50061178,UNCLE LOUIE G,7183446146,"30 GIFFORDS LN, STATEN ISLAND, 10308",1900-01-01,,,4.0,[u'icecream'],5.0,40.5518157,-74.1505804
249,50061177,FIASCO,9172084991,"2376 ARTHUR AVE, BRONX, 10458",1900-01-01,,,,,,40.8548301,-73.88786259999998
250,50061175,VROOKLYN SALAD CO,7188133426,"833 SAINT JOHNS PL, BROOKLYN, 11216",1900-01-01,,,,,,40.67165670000001,-73.95074129999998
251,50061174,JASMINE,2123712348,"216 E 49TH ST, MANHATTAN, 10017",1900-01-01,,,4.0,"[u'shanghainese', u'dimsum', u'szechuan']",26.0,40.754727700000004,-73.9706387
252,50061173,TAMA RESTUARANT,3475740820,"147 LEWIS AVE, BROOKLYN, 11221",1900-01-01,,,,,,40.691858399999994,-73.9366728
253,50061166,VITA,9297881553,"158 8TH AVE, MANHATTAN, 10011",1900-01-01,,,4.0,[u'vegan'],21.0,40.741991999999996,-74.0005594
254,50061165,Poke Chan,5165673281,"100 WILLIAM ST, MANHATTAN, 10038",1900-01-01,,,5.0,"[u'poke', u'seafood', u'hawaiian']",1.0,40.7084158,-74.00721490000001
255,50061164,BEER KARMA,3478813362,"470 UNION AVE, BROOKLYN, 11211",2017-03-27,Not Yet Graded,A,,,,40.7144369,-73.95142799999998
256,50061163,Soul Food,7184937570,"88A KINGSTON AVE, BROOKLYN, 11213",2017-04-13,Not Yet Graded,C,4.0,[u'soulfood'],24.0,40.676663,-73.941666
257,50061160,Wandering Tiki,7037237264,"0 JFK INTERNATIONAL AIRPORT, QUEENS, 11430",1900-01-01,,,,,,40.6413111,-73.77813909999998
258,50061159,LEFT FIELD SPORTS LOUNGS,9172843260,"1 E 161ST ST, BRONX, 10451",1900-01-01,,,3.0,[u'sportsbars'],16.0,40.8288189,-73.9265691
259,50061149,RIGHT FIELD DECK BAR,9122843260,"1 E 161ST ST, BRONX, 10451",1900-01-01,,,,,,40.8288189,-73.9265691
260,50061148,LEFT FIELD DECK BAR,9172843260,"1 E 161ST ST, BRONX, 10451",1900-01-01,,,,,,40.8288189,-73.9265691
261,50061144,POTALA RESTAURANT,3476494550,"3765 74TH ST, QUEENS, 11372",2017-03-30,Not Yet Graded,C,4.0,"[u'himalayan', u'foodstands']",53.0,40.747162700000004,-73.89123570000001
262,50061140,TURNTABLE CHICKEN JAZZ,7343300054,"20 W 33RD ST, MANHATTAN, 10001",1900-01-01,,,4.0,"[u'chicken_wings', u'lounges', u'newamerican']",1413.0,40.7481888,-73.9863847
263,50061138,OM WOK,7186398800,"8917 NORTHERN BLVD, QUEENS, 11372",2017-04-10,A,A,3.5,"[u'himalayan', u'indpak', u'chinese']",3.0,40.7565331,-73.87823639999998
264,50061136,BARON'S DIM SUM,9173531708,"518 E 6TH ST, MANHATTAN, 10009",2017-04-13,,,,,,40.72485089999999,-73.9830554
265,50061134,CHILLHOUSE,646 678 3501,"149 ESSEX ST, MANHATTAN, 10002",1900-01-01,,,4.0,"[u'massage', u'othersalons']",15.0,40.72075,-73.98755190000001
266,50061132,THE FACTORY,7182070802,"779 WYCKOFF AVE, QUEENS, 11385",2017-04-06,A,A,5.0,"[u'tapas', u'cocktailbars']",14.0,40.698594899999996,-73.90941140000001
267,50061131,FRESH N FROZEN,7184240084,"5725A ROOSEVELT AVE, QUEENS, 11377",2017-04-12,Not Yet Graded,C,,,,40.7455,-73.9067122
268,50061130,NEW DONG FANG KITCHEN,7183630888,"433A RALPH AVE, BROOKLYN, 11233",2017-04-14,Not Yet Graded,C,,,,40.6743341,-73.92194060000001
269,50061127,YETI SPICE GRILL,6465900942,"1764 1ST AVE, MANHATTAN, 10128",2017-04-14,Not Yet Graded,C,3.5,"[u'indpak', u'desserts', u'kebab']",6.0,40.78027,-73.94649
270,50061123,CROWN FRIED CHICKEN,7189317875,"766 CASTLE HILL AVE, BRONX, 10473",2017-04-12,Not Yet Graded,C,5.0,[u'hotdogs'],4.0,40.8226926,-73.8485762
271,50061117,CAFE BILBOQUET,2127513036,"26 E 60TH ST, MANHATTAN, 10022",1900-01-01,,,3.5,[u'french'],80.0,40.7637766,-73.9702781
272,50061116,SIZZLE PIE,7187237437,"357 BEDFORD AVE, BROOKLYN, 11211",2017-04-11,Not Yet Graded,B,4.5,"[u'pizza', u'gluten_free']",2.0,40.711644899999996,-73.9631078
273,50061114,CHAR SUE,2123803906,"119 ESSEX ST, MANHATTAN, 10002",1900-01-01,,,5.0,[u'panasian'],2.0,40.719547,-73.9877121
274,50061111,PIZZA STOP,2122224000,"2166 FREDERICK DOUGLASS BLVD, MANHATTAN, 10026",2017-03-15,Not Yet Graded,C,5.0,"[u'pizza', u'italian']",8.0,40.8049208,-73.95500369999998
275,50061103,Blue and Danube,7186698588,"15726 NORTHERN BLVD, QUEENS, 11354",1900-01-01,,,,,,40.7633127,-73.8076273
276,50061087,MOTHER EARTH JUICE BAR AND HEALTH FOOD STORE,3474945485,"11603 METROPOLITAN AVE, QUEENS, 11418",2017-04-13,A,A,4.0,[u'juicebars'],1.0,40.707721899999996,-73.835875
277,50061080,CARVEL ICE CREM,7188496703,"10720 ATLANTIC AVE, QUEENS, 11416",2017-04-13,Not Yet Graded,B,,,,40.6909391,-73.83759739999998
278,50061079,IHS MARKIT CAFE,2122051200,"450 W 33RD ST, MANHATTAN, 10001",2017-03-17,Not Yet Graded,B,,,,40.753271000000005,-73.99926070000001
279,50061078,PROSPECT,9294340237,"716 PROSPECT AVE, BRONX, 10455",1900-01-01,,,5.0,"[u'hookah_bars', u'poolhalls']",1.0,40.816526700000004,-73.9029156
280,50061077,La Boom,3133503701,"5615 NORTHERN BLVD, QUEENS, 11377",1900-01-01,,,2.0,[u'danceclubs'],51.0,40.75383009999999,-73.9044318
281,50061076,Good Health Cafe,7189545029,"1435 1ST AVE, MANHATTAN, 10021",1900-01-01,,,4.0,"[u'vegetarian', u'newamerican']",209.0,40.769524600000004,-73.9550485
282,50061072,Yunmy Yummy,9177833885,"13206 CROSSBAY BLVD, QUEENS, 11417",2017-04-13,Not Yet Graded,B,,,,40.676531,-73.844126
283,50061071,KUNGFU KITCHEN 805,6468526941,"805 8TH AVE, MANHATTAN, 10019",2017-04-11,Not Yet Graded,B,,,,40.761539500000005,-73.9869963
284,50061069,100% JUICE BAR CAFE,3479134788,"130 W 238TH ST, BRONX, 10463",2017-04-13,Not Yet Graded,C,4.0,"[u'cafes', u'juicebars', u'latin']",26.0,40.8836547,-73.89778249999998
285,50061068,SHAAPZ SPORTS BAR AND EATERY,9293563558,"25213 UNION TPKE, QUEENS, 11426",1900-01-01,,,5.0,"[u'indpak', u'sportsbars', u'tradamerican']",6.0,40.7439881,-73.71824819999998
286,50061065,DR SMOOD,5162428036,"285 MADISON AVE, MANHATTAN, 10017",2017-03-21,Not Yet Graded,A,3.5,"[u'cafes', u'vegan', u'gourmet']",13.0,40.75173119999999,-73.97970490000002
287,50061064,CROWN FRIED CHICKEN,3474992736,"1604 NEWKIRK AVE, BROOKLYN, 11226",1900-01-01,,,2.0,[u'hotdogs'],4.0,40.635995799999996,-73.9623287
288,50061063,4 Amores,3473231999,"9310 ROOSEVELT AVE, QUEENS, 11372",1900-01-01,,,,,,40.7487643,-73.87324339999998
289,50061062,KENNEDY FRIED CHICKEN,7184689060,"20529 HOLLIS AVE, QUEENS, 11412",2017-04-12,Not Yet Graded,C,3.5,[u'chicken_wings'],3.0,40.707297499999996,-73.75191720000001
290,50061061,Kennedy's Chicken & Grill,9176248039,"2083 AMSTERDAM AVE, MANHATTAN, 10032",2017-03-30,Not Yet Graded,B,1.5,[u'chicken_wings'],7.0,40.8366546,-73.9392816
291,50061060,TEXAS CHICKEN & BURGERS,6467758513,"3275 WESTCHESTER AVE, BRONX, 10461",2017-04-11,A,A,5.0,"[u'chicken_wings', u'burgers', u'tradamerican']",1.0,40.8528634,-73.82776179999998
292,50061048,STARBUCKS COFFEE #852,2126159700,"1657 BROADWAY, MANHATTAN, 10019",1900-01-01,,,,,,40.76246889999999,-73.9834183
293,50061047,MCDONALDS 19855,6316984788,"16601 BAISLEY BLVD, QUEENS, 11434",1900-01-01,,,,,,40.679709499999994,-73.77721120000001
294,50061042,SAN REMO CAFE,9177671419,"201 LAFAYETTE ST, MANHATTAN, 10012",1900-01-01,,,5.0,"[u'bakeries', u'coffee']",4.0,40.7213595,-73.9977215
295,50061036,CARVEL ICE CREAM,7188433875,"16310 CROSSBAY BLVD, QUEENS, 11414",2017-04-13,A,A,2.5,[u'icecream'],10.0,40.6519527,-73.83852569999998
296,50061033,APARTMENT 7B DELI & MARKET,7037292333,"0 JFK INTERNATIONAL AIRPOR, QUEENS, 11430",1900-01-01,,,,,,40.6413111,-73.77813909999998
297,50061032,WHITE & CASE CAFE,7043284036,"1221 AVENUE OF THE AMERICAS, MANHATTAN, 10020",1900-01-01,,,4.0,"[u'cuban', u'tapas', u'lounges']",1039.0,40.7594099,-73.98222
298,50061031,WHITE & CASE PANTRY,6462941527,"1221 AVENUE OF THE AMERICAS, MANHATTAN, 10020",1900-01-01,,,,,,40.7594099,-73.98222
299,50061030,FIKA,7037237264,"000 JFK INTERNATIONAL AIRPORT, QUEENS, 11430",1900-01-01,,,,,,40.6413111,-73.77813909999998
300,50061029,SOUP JUNKIES,7185770094,"8717A LEFFERTS BLVD, QUEENS, 11418",2017-03-17,,,3.5,"[u'indpak', u'soup']",3.0,40.699464899999995,-73.830388
301,50061025,SUBWAY,212 571 4417,"21 MAIDEN LN, MANHATTAN, 10038",1900-01-01,,,2.5,"[u'hotdogs', u'sandwiches']",15.0,40.7093494,-74.0090053
302,50061024,CHINA WOK,7189313333,"1486 WILLIAMSBRIDGE RD, BRONX, 10461",2017-04-11,A,A,2.0,[u'chinese'],10.0,40.844191200000004,-73.8459573
303,50061023,CHOWTIME,3477131560,"1418 MERMAID AVE, BROOKLYN, 11224",1900-01-01,,,5.0,"[u'vietnamese', u'bubbletea', u'chinese']",11.0,40.576516,-73.982035
304,50061022,INDIAN TABLE,3476893882,"234 COURT ST, BROOKLYN, 11201",2017-04-14,Not Yet Graded,B,5.0,"[u'indpak', u'vegetarian']",3.0,40.6859591,-73.9941661
305,50061007,STEWARTS,3474974357,"8518 5TH AVE, BROOKLYN, 11209",2017-04-12,A,A,,,,40.621832,-74.02626099999998
306,50061005,DIAMOND REEF,9177103926,"1057 ATLANTIC AVE, BROOKLYN, 11238",1900-01-01,,,4.5,[u'cocktailbars'],7.0,40.6795438,-73.95659690000001
307,50061001,BY CHLOE,646 358 4021,"171 N 3RD ST, BROOKLYN, 11211",1900-01-01,,,3.5,"[u'vegan', u'salad', u'burgers']",21.0,40.7151963,-73.9595167
308,50060999,HIDE CHAN RAMEN,212 969 0066,"314 W 53RD ST, MANHATTAN, 10019",1900-01-01,,,4.5,[u'ramen'],7.0,40.7643481,-73.98557220000001
309,50060998,NOODIES THAI,6466697828,"830 9TH AVE, MANHATTAN, 10019",2017-04-12,Z,C,4.0,[u'thai'],365.0,40.7661802,-73.98658429999998
310,50060997,LIN'S NO. 1,7184847568,"1126 BROADWAY, BROOKLYN, 11221",2017-04-06,A,A,,,,40.6936891,-73.9294578
311,50060989,CAROL'S CAFE,9176757840,"217 E 51ST ST, MANHATTAN, 10022",2017-03-27,Not Yet Graded,C,,,,40.7561902,-73.969279
312,50060984,KOREAN & CHINESE CUISINE,718_502_51,"13335 ROOSEVELT AVE, QUEENS, 11354",2017-04-12,A,A,4.0,"[u'korean', u'chinese', u'noodles']",34.0,40.7587811,-73.8331173
313,50060981,BREAD & BUTTER,212 588 0444,"757 3RD AVE, MANHATTAN, 10019",1900-01-01,,,2.5,"[u'sandwiches', u'desserts', u'korean']",67.0,40.75390429999999,-73.97144509999998
314,50060976,I.CE.NY,9294993424,"7124A AUSTIN ST, QUEENS, 11375",2017-04-03,Not Yet Graded,A,,,,40.71963220000001,-73.8438908
315,50060972,JUPIOCA,9178558011,"1457 YORK AVE, MANHATTAN, 10075",2017-03-16,Not Yet Graded,A,4.0,"[u'acaibowls', u'bubbletea', u'juicebars']",8.0,40.770361799999996,-73.95148089999998
316,50060971,KATCH,9143200307,"3119 NEWTOWN AVE, QUEENS, 11102",1900-01-01,,,3.0,"[u'bars', u'breakfast_brunch', u'beergardens']",292.0,40.7672916,-73.9201625
317,50060968,NEPALI BHANCHHA GHAR,3477614223,"7406 37TH RD, QUEENS, 11372",2017-04-10,Not Yet Graded,C,1.0,[u'restaurants'],1.0,40.7471472,-73.8911677
318,50060965,CHEF ALESS,9178865119,"2100 2ND AVE, MANHATTAN, 10029",1900-01-01,,,,,,40.791923,-73.94107699999998
319,50060964,2 sweet of yonkers inc.,5164588020,"4028 COLLEGE POINT BLVD, QUEENS, 11354",1900-01-01,,,,,,40.757522200000004,-73.83435250000001
320,50060958,KABOB SHACK,7183877111,"182 HAVEMEYER ST, BROOKLYN, 11211",1900-01-01,,,4.0,"[u'afghani', u'mideastern', u'mediterranean']",122.0,40.7107319,-73.9582523
321,50060954,JOE & THE JUICE,9175665727,"1114 AVENUE OF THE AMERICAS, MANHATTAN, 10036",2017-04-06,Not Yet Graded,A,3.0,"[u'cafes', u'juicebars', u'coffee']",68.0,40.7546938,-73.9826578
322,50060947,CHEFS CLUB COUNTER,6463424843,"62 SPRING ST, MANHATTAN, 10012",1900-01-01,,,4.0,"[u'breakfast_brunch', u'newamerican', u'burgers']",20.0,40.722304,-73.997387
323,50060943,L'INDUSTRIE PIZZERIA,7185990002,"254 S 2ND ST, BROOKLYN, 11211",2017-03-24,Not Yet Graded,C,5.0,[u'pizza'],166.0,40.711583600000004,-73.9578707
324,50060936,CITY CATERING & CAFE,2125329119,"333 E 23RD ST, MANHATTAN, 10010",2017-04-12,Not Yet Graded,C,,,,40.7373592,-73.97908640000001
325,50060932,525 LEX Restaurant/M Club Lounge/illy Caf̩,2127554000,"525 LEXINGTON AVE, MANHATTAN, 10017",1900-01-01,,,,,,40.755733299999996,-73.97294939999998
326,50060927,PIZZA VINO,7037237264,"NKA JFK International Airport, QUEENS, 11430",1900-01-01,,,,,,40.6413111,-73.77813909999998
327,50060926,BLUE POINT BREWING COMPANY,7037237264,"NKA JFK International Airport, QUEENS, 11430",1900-01-01,,,,,,40.6413111,-73.77813909999998
328,50060922,POKEWORKS,6463959884,"23 E 15TH ST, MANHATTAN, 10003",2017-03-23,Not Yet Graded,A,,,,40.736138000000004,-73.99181109999998
